anime_id,title,score,rank,popularity,members,start_date,end_date,type,episodes,,
13403,Inu x Boku SS: Miketsukami-kun Henka/Switch/Omamagoto,7.51,1988,2403,94549,1/01/2012,1/01/2012,Special,1,,
13409,Moyashimon Returns,7.2,3493,4766,26804,1/01/2012,1/01/2012,TV,11,,
13411,Guilty Crown: Lost Christmas - An Episode of Port Town,6.87,5140,2289,102342,1/01/2012,1/01/2012,OVA,1,,
13429,Sakasama no Patema: Beginning of the Day,7.33,2782,4488,30589,1/01/2012,1/01/2012,Special,4,,
13449,Shippuu! Iron Leaguer: Silver no Hata no Moto ni,6.34,8279,16366,689,1/01/1994,1/01/1995,OVA,5,,
13469,Hyouka: Motsubeki Mono wa,7.35,2666,1361,199165,1/01/2012,1/01/2012,OVA,1,,
13535,Binbougami ga!,7.66,1471,1104,246396,1/01/2012,1/01/2012,TV,13,,
13551,Shuukan Storyland,6.45,7661,14393,1145,1/01/1999,1/01/2001,TV,56,,
13561,Guilty Crown: 4-koma Gekijou,6.92,4894,4689,27883,1/01/2012,1/01/2012,Special,11,,
13585,Natsuyuki Rendezvous,7.25,3229,2527,87864,1/01/2012,1/01/2012,TV,11,,
13587,Persona 4 the Animation: No One is Alone,7.49,2104,3543,48502,1/01/2012,1/01/2012,Special,1,,
13599,Robotics;Notes,7.3,2927,1449,185505,1/01/2012,1/01/2013,TV,22,,
13601,Psycho-Pass,8.33,273,70,1726274,1/01/2012,1/01/2013,TV,22,,
13619,Sayonara Zetsubou Sensei Special Omake,6.57,6910,8080,7147,1/01/2012,1/01/2012,Special,1,,
13629,Furiko,7.47,2154,5278,20976,1/01/2012,1/01/2012,Special,1,,
13639,Hi no Youjin,6.31,8506,7358,9077,1/01/2012,1/01/2012,Movie,1,,
13655,Little Busters!,7.48,2108,903,304130,1/01/2012,1/01/2013,TV,26,,
13659,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,6.89,5065,563,452432,1/01/2013,1/01/2013,TV,13,,
13663,To LOVE-Ru Darkness,7.4,2445,678,389867,1/01/2012,1/01/2012,TV,12,,
13667,Naruto: Shippuuden Movie 6 - Road to Ninja,7.69,1379,708,374346,1/01/2012,1/01/2012,Movie,1,,
13677,Ao no Exorcist Movie Special,6.7,6105,3984,39423,1/01/2012,1/01/2012,Special,1,,
13679,Tottoko Hamtarou Hai!,6.77,5667,8574,6179,1/01/2006,1/01/2008,TV,77,,
13681,Nekogami Yaoyorozu Specials,6.17,9341,12051,2236,1/01/2011,1/01/2012,Special,7,,
13709,Afro Samurai Movie,7.55,1832,2893,70394,1/01/2007,1/01/2007,Movie,1,,
13727,Rinne no Lagrange: Kamogawa Days,6.75,5806,7029,10206,1/01/2012,1/01/2012,OVA,1,,
13731,Koukyoushihen Eureka Seven: New Order,6.57,6888,7096,9943,1/01/2012,1/01/2012,Special,1,,
13755,Shanshui Qing,6.57,6911,11628,2506,1/01/1988,1/01/1988,Movie,1,,
13757,Mashiro-iro Symphony: The Color of Lovers Picture Drama,6.41,7912,6833,10831,1/01/2012,1/01/2012,Special,2,,
13759,Sakura-sou no Pet na Kanojo,8.04,651,113,1307991,1/01/2012,1/01/2013,TV,24,,
13767,Junjou Romantica OVA,7.67,1440,3192,58444,1/01/2012,1/01/2015,OVA,2,,
13769,Kamen no Ninja Akakage,6.45,7642,13231,1550,1/01/1987,1/01/1988,TV,23,,
13789,Little Nemo Pilot (1984),6.17,9330,13693,1368,1/01/1984,1/01/1984,Special,1,,
13799,Pokemon: Meloetta no Kirakira Recital,6.45,7656,6978,10373,1/01/2012,1/01/2012,Movie,1,,
13833,Nagareboshi Lens,6.58,6825,4881,25254,1/01/2012,1/01/2012,OVA,1,,
13837,Meitantei Conan Bonus File: Fantasista no Hana,7.35,2679,7021,10240,1/01/2012,1/01/2012,OVA,1,,
13839,Meitantei Conan OVA 12: Excalibur no Kiseki,7.02,4454,6502,12170,1/01/2012,1/01/2012,OVA,1,,
13843,Wild Adapter,6.19,9195,7453,8782,1/01/2014,1/01/2015,OVA,2,,
13851,To LOVE-Ru Darkness OVA,7.51,2008,1846,137958,1/01/2012,1/01/2015,OVA,6,,
13859,Accel World: Acchel World.,6.17,9299,3829,42735,1/01/2012,1/01/2013,Special,8,,
13863,Arve Rezzle: Kikaijikake no Yousei-tachi,6.19,9202,4739,27240,1/01/2013,1/01/2013,Movie,1,,
13927,Sacred Seven: Shirogane no Tsubasa Picture Drama,6.09,9784,10867,3116,1/01/2012,1/01/2012,Special,2,,
13931,Bishoujo Senshi Sailor Moon: Sailor Stars - Hero Club,7.28,3021,6658,11597,1/01/1996,1/01/1997,OVA,3,,
13935,Houkago Midnighters,6.18,9231,12944,1684,1/01/2012,1/01/2012,Movie,1,,
13939,Accel World EX,7.08,4131,2080,118615,1/01/2012,1/01/2013,OVA,2,,
13955,Dennou Coil Recaps,6.2,9121,11280,2766,1/01/2007,1/01/2007,TV Special,2,,
14027,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,7.02,4434,2074,118904,1/01/2012,1/01/2012,OVA,1,,
14049,Mashiro-iro Symphony: Airi ga Anata no Kanojo ni!?,6.11,9672,6534,12044,1/01/2012,1/01/2012,Special,1,,
14059,Kimagure Orange☆Road: Tanabata Special,6.62,6617,11585,2536,1/01/1987,1/01/1987,OVA,1,,
14073,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu,6.17,9307,4588,29136,1/01/2012,1/01/2012,ONA,10,,
14075,Zetsuen no Tempest,7.89,902,389,621607,1/01/2012,1/01/2013,TV,24,,
14093,Pokemon Best Wishes! Season 2,6.47,7542,2736,77274,1/01/2012,1/01/2013,TV,24,,
14117,Blood-C: Special Edition,6.75,5772,5209,21535,1/01/2012,1/01/2012,Special,2,,
14131,Girls & Panzer,7.53,1920,827,327651,1/01/2012,1/01/2013,TV,12,,
14145,"Hanayaka Nari, Waga Ichizoku: Kinetograph",6.32,8423,5779,16460,1/01/2012,1/01/2013,OVA,2,,
14173,Upotte!! Miatte Waratte,6.46,7588,5752,16683,1/01/2012,1/01/2012,OVA,1,,
14175,Hanasaku Iroha Movie: Home Sweet Home,7.83,1019,2370,97332,1/01/2013,1/01/2013,Movie,1,,
14189,Tasogare Otome x Amnesia: Taima Otome,7.49,2070,2577,85208,1/01/2012,1/01/2012,Special,1,,
14199,Oniichan dakedo Ai sae Areba Kankeinai yo ne!,6.41,7922,850,321695,1/01/2012,1/01/2012,TV,12,,
14211,Instant History,6.08,9843,14499,1113,1/01/1961,1/01/1962,TV,312,,
14227,Tonari no Kaibutsu-kun,7.45,2242,143,1152029,1/01/2012,1/01/2012,TV,13,,
14237,Busou Shinki,6.3,8514,3944,40079,1/01/2012,1/01/2012,TV,12,,
14267,Persona 4 the Animation: The Factor of Hope,7.26,3158,5365,20105,1/01/2012,1/01/2012,Movie,1,,
14277,Chitose Get You!!,6.2,9119,5149,22195,1/01/2012,1/01/2012,TV,26,,
14283,Vividred Operation,6.43,7767,2914,69450,1/01/2013,1/01/2013,TV,12,,
14289,Suki tte Ii na yo.,7.39,2501,342,687614,1/01/2012,1/01/2012,TV,13,,
14293,Nerawareta Gakuen,6.87,5159,2304,101776,1/01/2012,1/01/2012,Movie,1,,
14317,Computer Kakumei: Saikyou x Saisoku no Zunou Tanjou,6.42,7807,8067,7180,1/01/2012,1/01/2012,TV Special,1,,
14333,Tanken Driland,6.63,6559,7878,7612,1/01/2012,1/01/2013,TV,37,,
14345,Btooom!,7.26,3120,220,897743,1/01/2012,1/01/2012,TV,12,,
14349,Little Witch Academia,7.79,1126,843,322512,1/01/2013,1/01/2013,Movie,1,,
14353,Death Billiards,7.87,947,1091,250165,1/01/2013,1/01/2013,Movie,1,,
14355,Yama no Susume,6.85,5266,2467,91502,1/01/2013,1/01/2013,TV,12,,
14373,Arata naru Sekai: World's/Start/Load/End,6.23,8951,5223,21444,1/01/2012,1/01/2012,OVA,1,,
14381,Sore Ike! Anpanman: Yomigaere Bananajima,6.22,9004,16139,724,1/01/2012,1/01/2012,Movie,1,,
14397,Chihayafuru 2,8.37,235,1094,249897,1/01/2013,1/01/2013,TV,25,,
14407,Persona 3 the Movie 1: Spring of Birth,7.52,1985,1945,129174,1/01/2013,1/01/2013,Movie,1,,
14467,K,7.42,2331,277,795789,1/01/2012,1/01/2012,TV,13,,
14511,Minami-ke Tadaima,7.64,1542,3112,61564,1/01/2013,1/01/2013,TV,13,,
14513,Magi: The Labyrinth of Magic,8,708,155,1106343,1/01/2012,1/01/2013,TV,25,,
14515,Sasami-san@Ganbaranai,6.66,6365,2574,85368,1/01/2013,1/01/2013,TV,12,,
14527,Medaka Box Abnormal,7.38,2544,1704,151843,1/01/2012,1/01/2012,TV,12,,
14575,Minami-ke Omatase,7.39,2497,4790,26413,1/01/2012,1/01/2012,OVA,1,,
14583,Rinne no Lagrange Specials,6.19,9177,8549,6233,1/01/2012,1/01/2012,Special,6,,
14617,Stranger: Mukou Hadan Pilot,7.01,4471,6280,13256,1/01/2008,1/01/2008,Special,1,,
14627,Recorder to Randoseru,6.71,6006,6129,14096,1/01/2012,1/01/2012,OVA,2,,
14629,Starship Troopers: Invasion,6.64,6465,8317,6664,1/01/2012,1/01/2012,Movie,1,,
14645,Hiiro no Kakera 2nd Season,7.14,3822,3258,56383,1/01/2012,1/01/2012,TV,13,,
14647,Tantei Opera Milky Holmes: Alternative,6.48,7472,8492,6343,1/01/2012,1/01/2012,TV Special,2,,
14653,Hayate no Gotoku! Can't Take My Eyes Off You,7.03,4425,3153,59933,1/01/2012,1/01/2012,TV,12,,
14669,Aura: Maryuuin Kouga Saigo no Tatakai,7.26,3116,1940,129686,1/01/2013,1/01/2013,Movie,1,,
14675,Rinne no Lagrange: Kamogawa Memoria,6.29,8578,10368,3602,1/01/2012,1/01/2012,Special,1,,
14685,Onegai☆Teacher: Reminiscence Disc,6.63,6544,9023,5445,1/01/2003,1/01/2003,OVA,1,,
14693,Yurumates 3D Plus,6.36,8194,8870,5721,1/01/2012,1/01/2012,TV,13,,
14713,Kamisama Hajimemashita,8.12,525,323,711919,1/01/2012,1/01/2012,TV,13,,
14719,JoJo no Kimyou na Bouken (TV),7.87,926,60,1808755,1/01/2012,1/01/2013,TV,26,,
14735,Meitantei Conan Movie 17: Zekkai no Private Eye,7.66,1458,3805,43155,1/01/2013,1/01/2013,Movie,1,,
14741,Chuunibyou demo Koi ga Shitai!,7.7,1350,101,1439813,1/01/2012,1/01/2012,TV,12,,
14749,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,6.89,5066,420,584197,1/01/2013,1/01/2013,TV,13,,
14751,Bishoujo Senshi Sailor Moon Crystal,7.14,3801,1672,156382,1/01/2014,1/01/2015,ONA,26,,
14753,Hori-san to Miyamura-kun,7.42,2389,1903,133191,1/01/2012,1/01/2021,OVA,6,,
14765,Ixion Saga DT,7.12,3914,2055,120409,1/01/2012,1/01/2013,TV,25,,
14807,Kara no Kyoukai Movie: Mirai Fukuin,7.98,730,2004,124165,1/01/2013,1/01/2013,Movie,1,,
14811,GJ-bu,7.28,3033,1475,181561,1/01/2013,1/01/2013,TV,12,,
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,8,700,88,1538148,1/01/2013,1/01/2013,TV,13,,
14817,Mouretsu Pirates: Abyss of Hyperspace,7.09,4094,6080,14362,1/01/2014,1/01/2014,Movie,1,,
14827,D.C.III: Da Capo III,6.49,7401,4371,32357,1/01/2013,1/01/2013,TV,13,,
14829,Fate/kaleid liner Prisma☆Illya,7.01,4496,933,289863,1/01/2013,1/01/2013,TV,10,,
14833,Maoyuu Maou Yuusha,7.22,3396,478,519255,1/01/2013,1/01/2013,TV,12,,
14835,The iDOLM@STER Shiny Festa,7.17,3678,5408,19655,1/01/2012,1/01/2012,OVA,3,,
14837,Dragon Ball Z Movie 14: Kami to Kami,7.42,2379,1148,239055,1/01/2013,1/01/2013,Movie,1,,
14853,Tsukumo,6.59,6757,7549,8503,1/01/2012,1/01/2012,Movie,1,,
14875,Eureka Seven AO: Jungfrau no Hanabana-tachi,6.25,8876,6694,11409,1/01/2012,1/01/2012,OVA,1,,
14889,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu OVA,6.29,8614,8385,6546,1/01/2013,1/01/2013,OVA,1,,
14893,"Dakara Boku wa, H ga Dekinai. Mie Sugi! Mizugi Contest",6.61,6683,2932,68731,1/01/2013,1/01/2013,OVA,1,,
14913,Battle Spirits: Sword Eyes,6.56,6950,10616,3347,1/01/2012,1/01/2013,TV,29,,
14921,RDG: Red Data Girl,6.55,7009,2095,117539,1/01/2013,1/01/2013,TV,12,,
14935,Pokemon: Utae Meloetta - Rinka no Mi wo Sagase!,6.24,8919,8735,5946,1/01/2012,1/01/2012,OVA,1,,
14941,AKB0048: Next Stage,7.61,1611,4008,38868,1/01/2013,1/01/2013,TV,13,,
14947,Onegai My Melody: Yuu & Ai,6.22,8995,12847,1741,1/01/2012,1/01/2012,Movie,1,,
14949,Yurumates 3D OVA,6.06,9971,11948,2290,1/01/2012,1/01/2012,OVA,1,,
14957,Shakugan no Shana: Friagne & Marianne no Naze Nani Shana! Nandemo Shitsumonbako! 2,6.36,8177,7677,8127,1/01/2008,1/01/2008,Special,8,,
14967,Boku wa Tomodachi ga Sukunai Next,7.26,3117,440,554294,1/01/2013,1/01/2013,TV,12,,
14989,Chousoku Henkei Gyrozetter,6.41,7892,8418,6479,1/01/2012,1/01/2013,TV,51,,
15005,Kyou no Asuka Show,6.55,6993,3402,52377,1/01/2012,1/01/2013,ONA,20,,
15015,Shin Koihime†Musou: Otome Tairan OVA Omake,6.14,9474,12175,2151,1/01/2011,1/01/2011,Special,1,,
15037,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,6.41,7893,655,402681,1/01/2013,1/01/2013,OVA,4,,
15039,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,7.83,1012,883,310391,1/01/2013,1/01/2013,Movie,1,,
15051,Love Live! School Idol Project,7.4,2468,543,466226,1/01/2013,1/01/2013,TV,13,,
15059,Initial D Fifth Stage,8.11,530,1586,168190,1/01/2012,1/01/2013,TV,14,,
15061,Aikatsu!,7.49,2079,3597,47425,1/01/2012,1/01/2016,TV,178,,
15067,Kaiketsu Zorori Da-Da-Da-Daibouken!,6.4,7929,16395,684,1/01/2012,1/01/2012,Movie,1,,
15077,Tabisuru Nuigurumi: Traveling Daru,7.17,3675,8925,5622,1/01/2012,1/01/2012,Movie,1,,
15095,Shin Koihime†Musou OVA Omake,6.11,9635,12202,2131,1/01/2010,1/01/2010,Special,1,,
15109,Cuticle Tantei Inaba,7.23,3308,2142,113679,1/01/2013,1/01/2013,TV,12,,
15117,Kami nomi zo Shiru Sekai: Tenri-hen,7.66,1450,1802,142669,1/01/2012,1/01/2012,OVA,2,,
15119,Senran Kagura,6.27,8750,1775,144654,1/01/2013,1/01/2013,TV,12,,
15125,Teekyuu,6.55,7017,2887,70633,1/01/2012,1/01/2012,TV,12,,
15141,Yukiwatari,6.13,9565,16644,647,1/01/1994,1/01/1994,Movie,1,,
15159,Fantastic Children: Befort no Kodomo-tachi no Sonogo,6.9,4991,12020,2250,1/01/2005,1/01/2005,Special,1,,
15177,Macross FB7: Ore no Uta wo Kike!,6.29,8632,8610,6114,1/01/2012,1/01/2012,Movie,1,,
15195,Hetalia: The Beautiful World,7.4,2461,2805,74125,1/01/2013,1/01/2013,ONA,20,,
15197,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,7.43,2312,1785,144071,1/01/2013,1/01/2013,Movie,1,,
15199,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,7.26,3123,2043,121232,1/01/2015,1/01/2015,Movie,1,,
15201,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara,7.2,3465,2180,110354,1/01/2015,1/01/2015,Movie,1,,
15219,.hack//Versus: The Thanatos Report,6.29,8594,7767,7867,1/01/2012,1/01/2012,Special,1,,
15225,Hentai Ouji to Warawanai Neko.,7.13,3892,538,467681,1/01/2013,1/01/2013,TV,12,,
15227,Kono Sekai no Katasumi ni,8.23,376,1325,205126,1/01/2016,1/01/2016,Movie,1,,
15279,Kirakira 5th Anniversary Live Anime: Kick Start Generation,6.34,8258,11523,2581,1/01/2013,1/01/2013,OVA,1,,
15307,Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!,7.3,2932,8353,6610,1/01/2012,1/01/2012,Movie,1,,
15313,Wooser no Sono Higurashi,6.17,9295,6407,12650,1/01/2012,1/01/2012,TV,12,,
15315,Mondaiji-tachi ga Isekai kara Kuru Sou desu yo?,7.4,2472,399,611733,1/01/2013,1/01/2013,TV,10,,
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,8.1,555,2767,75728,1/01/2012,1/01/2012,TV Special,1,,
15325,"Dakara Boku wa, H ga Dekinai. Recap",6.44,7695,4700,27723,1/01/2012,1/01/2012,TV Special,1,,
15335,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,8.89,24,1058,258700,1/01/2013,1/01/2013,Movie,1,,
15347,Meitantei Holmes: Aoi Ruby no Maki / Kaitei no Zaihou no Maki,6.59,6802,12139,2173,1/01/1984,1/01/1984,Movie,1,,
15359,Kyousou Giga (2012),7.12,3926,4606,28843,1/01/2012,1/01/2012,ONA,5,,
15377,Hyakka Ryouran: Samurai Bride,6.69,6149,2228,106344,1/01/2013,1/01/2013,TV,12,,
15379,Kotoura-san,7.15,3752,742,361202,1/01/2013,1/01/2013,TV,12,,
15411,Arcana Famiglia: Capriccio - stile Arcana Famiglia,6.73,5920,5000,23727,1/01/2013,1/01/2013,OVA,1,,
15417,Gintama': Enchousen,9.02,12,756,352114,1/01/2012,1/01/2013,TV,13,,
15431,Natsu-iro Kiseki: 15-kaime no Natsuyasumi,6.76,5725,7650,8193,1/01/2012,1/01/2012,OVA,1,,
15437,"Kore wa Zombie desu ka? of the Dead: Hai, Minotake ni Attemasu",7.41,2405,2179,110349,1/01/2012,1/01/2012,OVA,1,,
15439,"Kono Danshi, Ningyo Hiroimashita.",7.24,3238,3874,41661,1/01/2012,1/01/2012,OVA,1,,
15451,High School DxD New,7.46,2203,199,957662,1/01/2013,1/01/2013,TV,12,,
15479,Hey Yo Yorang,6.12,9602,16956,605,1/01/2003,1/01/2004,TV,26,,
15487,Kuroko no Basket NG-shuu,7.64,1538,2915,69457,1/01/2012,1/01/2013,Special,9,,
15489,Yu☆Gi☆Oh! Zexal Second,6.93,4862,3725,44771,1/01/2012,1/01/2014,TV,73,,
15547,Cross Fight B-Daman eS,6.47,7509,9792,4310,1/01/2012,1/01/2013,TV,52,,
15565,Maken-Ki! Two,6.14,9516,1591,167712,1/01/2014,1/01/2014,TV,10,,
15577,Hello Kitty no Fushigi no Kuni no Alice,6.16,9410,13774,1332,1/01/1993,1/01/1993,OVA,1,,
15583,Date A Live,7.14,3810,157,1099644,1/01/2013,1/01/2013,TV,12,,
15591,Joshiraku OVA,7.37,2596,4935,24683,1/01/2013,1/01/2013,OVA,1,,
15607,Ai no Wakakusa Monogatari Specials,6.31,8487,15563,838,1/01/2001,1/01/2001,TV Special,2,,
15609,"Kono Naka ni Hitori, Imouto ga Iru!: Ani, Imouto, Koibito",6.68,6241,3554,48353,1/01/2013,1/01/2013,OVA,1,,
15611,Cardfight!! Vanguard: Link Joker-hen,7.16,3712,4867,25459,1/01/2013,1/01/2014,TV,59,,
15613,Hakkenden: Touhou Hakken Ibun,7.38,2538,2066,119632,1/01/2013,1/01/2013,TV,13,,
15617,Jinrui wa Suitai Shimashita Specials,7.18,3582,5312,20610,1/01/2012,1/01/2013,Special,6,,
15633,Code:Breaker OVA,6.69,6133,4279,34068,1/01/2012,1/01/2013,OVA,3,,
15649,Puchimas!: Petit iDOLM@STER,7.12,3935,6029,14676,1/01/2013,1/01/2013,ONA,64,,
15651,Phi Brain: Kami no Puzzle - Shukuteki! Rätsel-hen,7.23,3335,4064,37816,1/01/2013,1/01/2014,TV,25,,
15687,Chuunibyou demo Koi ga Shitai! Lite,7.26,3122,1737,148586,1/01/2012,1/01/2012,ONA,6,,
15689,Nekomonogatari: Kuro,7.92,822,424,582222,1/01/2012,1/01/2012,TV Special,4,,
15699,Haiyore! Nyaruko-san W,7.2,3479,1420,189834,1/01/2013,1/01/2013,TV,12,,
15711,Bakuman. Deraman.,7.16,3708,5563,18203,1/01/2012,1/01/2013,Special,2,,
15717,Nagareboshi Lens Specials,6.1,9696,10327,3640,1/01/2012,1/01/2012,Special,3,,
15719,Oda Nobuna no Yabou Recap,6.88,5081,6966,10399,1/01/2012,1/01/2012,Special,1,,
15729,Hagure Yuusha no Aesthetica: Hajirai Ippai,6.49,7410,3469,50567,1/01/2012,1/01/2013,Special,6,,
15731,Tamayura: More Aggressive,7.57,1760,5098,22696,1/01/2013,1/01/2013,TV,12,,
15735,Jormungand: Perfect Order Recap,7.18,3583,6165,13851,1/01/2012,1/01/2012,Special,1,,
15751,Senyuu.,7.27,3077,2058,120032,1/01/2013,1/01/2013,TV,13,,
15771,Saint☆Oniisan (Movie),7.78,1144,2285,102693,1/01/2013,1/01/2013,Movie,1,,
15775,Saint☆Oniisan,7.47,2171,2381,96748,1/01/2012,1/01/2013,OVA,2,,
15781,Puchimas!: Petit iDOLM@STER Episode 0,6.5,7347,9441,4811,1/01/2012,1/01/2012,OVA,1,,
15783,Lupin III: Touhou Kenbunroku - Another Page,6.74,5874,8604,6124,1/01/2012,1/01/2012,TV Special,1,,
15785,Inazuma Eleven Go vs. Danball Senki W Movie,6.92,4899,5902,15601,1/01/2012,1/01/2012,Movie,1,,
15793,Senki Zesshou Symphogear G,7.47,2172,3047,63948,1/01/2013,1/01/2013,TV,13,,
15807,Ro-Kyu-Bu!: Tomoka no Ichigo Sundae,6.92,4864,5533,18445,1/01/2013,1/01/2013,OVA,1,,
15809,Hataraku Maou-sama!,7.7,1355,75,1639044,1/01/2013,1/01/2013,TV,13,,
15811,Girls & Panzer Specials,7.23,3318,3791,43450,1/01/2012,1/01/2013,Special,6,,
15813,Majokko Shimai no Yoyo to Nene,7.34,2750,5444,19304,1/01/2013,1/01/2013,Movie,1,,
15815,"Yakeato no, Okashi no Ki",6.18,9276,16389,683,1/01/2006,1/01/2006,TV Special,1,,
15819,Kindaichi Shounen no Jikenbo: Kuromajutsu Satsujin Jiken-hen,7.01,4509,11692,2465,1/01/2012,1/01/2013,OVA,2,,
15847,Iron Man: Rise of Technovore,6.16,9348,7312,9200,1/01/2013,1/01/2013,OVA,1,,
15863,Ginga Kikoutai Majestic Prince,7.32,2817,3201,58205,1/01/2013,1/01/2013,TV,24,,
15875,Shin Kyojin no Hoshi,6.23,8939,13917,1288,1/01/1977,1/01/1978,TV,52,,
15879,Chuunibyou demo Koi ga Shitai! Depth of Field: Ai to Nikushimi Gekijou,6.76,5752,2470,91237,1/01/2012,1/01/2013,Special,7,,
15881,Oniichan dakedo Ai sae Areba Kankeinai yo ne! Specials,6.21,9064,3876,41629,1/01/2012,1/01/2013,Special,6,,
15883,Fantasista Doll,6.15,9430,4644,28403,1/01/2013,1/01/2013,TV,12,,
15895,Hiyokoi (2012),6.67,6313,4531,29979,1/01/2012,1/01/2012,Special,3,,
15905,Qin Shi Mingyue: Wanli Changcheng,7.05,4303,13059,1629,1/01/2012,1/01/2013,TV,37,,
15911,Yuyushiki,7.35,2705,2128,114952,1/01/2013,1/01/2013,TV,12,,
15913,Happy☆Lucky Bikkuriman,6.27,8726,14809,1029,1/01/2006,1/01/2007,TV,46,,
15925,Doraemon Movie 33: Nobita no Himitsu Dougu Museum,7.62,1576,7064,10053,1/01/2013,1/01/2013,Movie,1,,
15927,Carnival Phantasm: HibiChika Special,7.32,2807,4152,36060,1/01/2012,1/01/2012,Special,1,,
15933,Vassalord.,6.76,5743,4053,38070,1/01/2013,1/01/2013,OVA,1,,
15951,Amagami SS+ Plus Picture Drama,6.53,7121,5201,21638,1/01/2012,1/01/2012,Special,2,,
15959,Nurarihyon no Mago OVA,7.68,1415,4779,26581,1/01/2012,1/01/2013,OVA,2,,
15961,Shakotan★Boogie,6.41,7866,11256,2781,1/01/1991,1/01/1992,OVA,4,,
15963,Seitokai no Ichizon Lv.2: Watasu Seitokai,7.28,3005,4968,24181,1/01/2013,1/01/2013,OVA,1,,
15989,Saki Achiga-hen: Episode of Side-A Specials,7.53,1938,5900,15602,1/01/2013,1/01/2013,Special,4,,
15993,Ginga e Kickoff!! Natsuyasumi Special,6.08,9838,13077,1623,1/01/2012,1/01/2012,Special,1,,
16001,Kokoro Connect: Michi Random,7.91,849,1004,271525,1/01/2012,1/01/2012,Special,4,,
16005,Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,7.45,2245,1628,162063,1/01/2013,1/01/2013,TV,12,,
16009,Kamisama no Inai Nichiyoubi,7.27,3060,1196,230090,1/01/2013,1/01/2013,TV,12,,
16011,Tokyo Ravens,7.4,2447,486,511631,1/01/2013,1/01/2014,TV,24,,
16027,Greek Roman Sinhwa: Olympus Guardian,6.17,9315,12981,1665,1/01/2002,1/01/2003,TV,39,,
16033,Karneval,6.98,4636,5511,18694,1/01/2012,1/01/2012,OVA,1,,
16035,Karneval (TV),7.07,4222,1220,223743,1/01/2013,1/01/2013,TV,13,,
16049,Toaru Kagaku no Railgun S,8,698,639,409310,1/01/2013,1/01/2013,TV,24,,
16051,Ro-Kyu-Bu! SS,7,4544,3932,40494,1/01/2013,1/01/2013,TV,12,,
16067,Nagi no Asu kara,7.93,802,384,630790,1/01/2013,1/01/2014,TV,26,,
16099,Sword Art Online: Sword Art Offline,6.15,9462,2444,92411,1/01/2012,1/01/2013,Special,9,,
16101,"Jinrui wa Suitai Shimashita: Ningen-san no, Yousei-san Memo",6.41,7901,8359,6591,1/01/2012,1/01/2012,ONA,1,,
16119,Chouyaku Hyakuninisshu: Uta Koi. - Sake to Kikoushi: Murasaki Shikibu to Kintou,6.37,8129,11999,2261,1/01/2013,1/01/2013,Special,1,,
16123,Saki: Zenkoku-hen,7.4,2434,4001,39050,1/01/2014,1/01/2014,TV,13,,
16131,Machine Robo: Butchigiri Battle Hackers,6.06,9946,14362,1153,1/01/1987,1/01/1987,TV,31,,
16143,One Piece: Kinkyuu Kikaku One Piece Kanzen Kouryakuhou,7.05,4297,5400,19787,1/01/1999,1/01/1999,TV Special,1,,
16149,Kick-Heart,6.43,7742,5084,22851,1/01/2013,1/01/2013,Movie,1,,
16157,Choujigen Game Neptune The Animation,6.89,5041,1658,157888,1/01/2013,1/01/2013,TV,12,,
16199,Girls & Panzer: Shoukai Shimasu!,6.69,6144,5318,20570,1/01/2012,1/01/2012,TV Special,2,,
16201,Aku no Hana,7.15,3776,1128,243491,1/01/2013,1/01/2013,TV,13,,
16211,Bakumatsu Gijinden Roman,6.12,9589,6650,11625,1/01/2013,1/01/2013,TV,12,,
16239,One Piece: Episode of Luffy - Hand Island no Bouken,7.54,1882,3254,56459,1/01/2012,1/01/2012,TV Special,1,,
16241,"Yondemasu yo, Azazel-san. Z",7.54,1895,3794,43402,1/01/2013,1/01/2013,TV,13,,
16273,Acchi Kocchi: Place=Princess,7.45,2246,3029,64330,1/01/2012,1/01/2012,Special,1,,
16335,Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special,6.25,8836,7452,8783,1/01/2012,1/01/2012,TV Special,1,,
16347,Usavich V,6.26,8777,11477,2622,1/01/2012,1/01/2013,TV,13,,
16353,Love Lab,7.3,2918,1288,210149,1/01/2013,1/01/2013,TV,13,,
16355,Dansai Bunri no Crime Edge,6.65,6406,2113,116574,1/01/2013,1/01/2013,TV,13,,
